subject,trial,condition,Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,VEOa,VEOb,HEOL,HEOR,Nose,TP10
1.0,14.0,1.0,-3.479832975260417,1.2802103841145829,0.9843503906250013,1.5948808593750012,-0.23345634765625037,-2.0917533203124967,-1.1679214518229188,0.2329819986979179,0.1415184570312514,2.978107845052081,4.014959993489588,2.3141778645833275,1.3348387044270822,0.981251302083336,-1.5850333658854214,0.3341946614583327,1.3449948242187506,3.3150951822916674,6.204810937499993,4.347451562499991,0.7455936523437486,2.106435579427087,1.8316764322916672,-0.9561358072916678,4.270452864583333,3.4039069010416774,6.597954492187487,-5.087968782552077,0.8543708658854143,3.263549186197915,6.578106705729145,6.558075553385422,1.0060778320312491,1.945057910156252,-3.6618274088541667,6.100479492187502,2.8823240559895855,5.043857519531252,0.2661091471354163,8.340146419270813,-2.870938769531253,-4.577397916666665,-2.8559470703124963,-0.877744921874999,9.0016798502604,4.010643652343756,6.389222786458341,11.492002473958323,2.411625455729163,4.7649430989583275,6.0423275390625095,1.7504032552083337,3.999615136718741,-4.088012597656254,7.2961354817708335,8.67685559895836,6.3464721028646,9.569131249999996,6.779431217447918,3.603299316406247,1.2357300455729197,4.882447493489579,5.901202441406261,-0.27531311848958157,-6.77046848958332,-6.501702962239595,-10.859082942708296,-0.42874287109375214,-1.6980893554687464,7.171424999999997
1.0,16.0,1.0,0.5980672526041664,-2.9014317057291703,-0.6334869791666639,-1.3526163085937497,-7.103198046875004,-5.824381412760416,-4.310928255208335,-5.422231184895832,-4.985052539062504,-2.877394335937504,-3.2347180013020833,1.9313778971354114,-3.5563737955729184,-3.4649715820312452,-4.016117057291666,-4.694818359374999,-3.3315945963541638,-1.1032745117187508,6.092810872395834,1.6021607747395807,-0.3919359375000016,-4.5416546875,-4.540265104166664,-4.9779990559895815,-3.5052435221354195,-2.4911391276041743,0.11616184895833337,-11.367153124999994,-1.9113265299479207,3.307437337239591,2.7785092447916746,2.492889648437508,-3.7561204752604147,-5.985149674479167,-8.739380208333339,-8.008325716145835,0.8038314453125003,-0.08820208333333301,1.6623769856770798,-5.657214095052079,-4.461116373697922,2.0733420572916663,-3.2842098307291665,-5.7927365234375,-0.46070677083332895,-1.4949380859375,-0.42678180338541766,3.360714095052097,-0.5522280924479099,-2.4976610677083326,-1.0475494466145867,-1.198164583333331,0.16345423177082882,-7.345850292968745,0.3011599934895893,-2.3934968750000114,1.0693930013020814,-1.216488606770831,-1.0701254231770805,0.7276879231770819,-3.7113549479166665,-3.4383791992187493,0.854034374999999,-3.516559114583332,-13.483857779947911,-5.8954036132812435,-5.8383165690104235,-6.006882552083334,-9.265945572916669,1.9479173177083442
1.0,10.0,2.0,3.4641937825520874,1.1987836263020857,4.703844238281248,13.380504199218736,7.42005052083334,2.487577408854167,2.2155318033854208,3.236531640624996,3.3772487304687537,12.692817936197907,14.6093685221354,11.76840042317707,13.94774215494791,6.2390177408854095,5.12770833333333,5.206524772135423,7.653100097656247,9.374197916666674,16.682716438802085,18.116045377604138,10.074267513020834,6.642696516927086,6.852758626302094,1.8720380533854184,5.842258561197929,12.302697591145865,9.083291308593735,3.1178025716145767,5.794251139322913,11.967076399739575,12.47559124348956,14.655134602864585,6.69161070963542,7.76133935546875,2.9054375325520865,9.23425458984376,12.509449674479201,14.944184472656252,7.628783203124993,8.92458587239584,13.629936848958373,4.402371256510414,6.390617024739586,8.61775638020835,14.750157942708368,18.1625979166667,14.541920833333327,14.519762792968748,18.747139160156262,12.872742936197879,10.902610872395824,7.50157350260415,9.774904036458343,10.22051373697918,13.583498697916683,16.087167968749974,12.829343196614602,14.544669498697933,12.346064062500007,13.28568919270831,5.43342916666667,11.384548697916701,12.538555403645818,12.368173339843752,4.00842464192708,0.54956435546875,-1.053577669270831,2.641776692708328,2.966512890625001,15.971363509114601
1.0,100.0,1.0,13.228117675781233,5.54451067708334,7.675110156249993,5.98522825520833,1.4407662109374988,0.4506774414062505,1.8777475585937504,2.942066178385419,3.245743229166653,9.739506087239583,4.810176822916637,9.71111044921876,7.38086080729168,1.7973381835937536,1.3481588216145821,5.154025585937504,2.5680663736979117,13.629295182291669,13.64639319661458,11.890624739583325,9.483380501302085,3.9258792968750007,4.406268001302087,0.013702213541663363,6.562506933593745,4.665225260416672,1.9511375325520801,7.24554475911458,6.560929752604182,10.220284082031258,7.52363603515625,13.806068977864612,-0.13643193359374303,2.0382503906249974,3.027235286458312,5.182178092447916,0.08433492838541183,11.35305865885418,5.847286458333335,3.7924860026041554,10.316115462239571,2.358638151041669,4.876591503906249,3.2195782552083316,8.264978808593737,11.162468294270846,10.435260807291682,11.14385390625001,6.369949902343751,7.633488216145832,5.501480826822937,1.4208304361979185,0.46604599609375624,4.8009261718750205,5.640008170572918,-6.143406315104161,11.16894488932292,3.965895703125009,4.828099967447927,1.7903101562500021,4.041836946614577,6.93281331380209,12.767131184895844,1.8683700520833388,-3.4399740885416676,-11.261237011718753,0.12375341796874513,-6.586733040364591,-19.80599248046875,12.554602766927099
1.0,13.0,3.0,-3.369654069010419,-1.400740625000009,-3.6611196289062495,-4.07712275390625,-6.677825878906248,-2.9875488606770806,-1.7729217122395837,-1.4265553059895832,-1.4977588541666658,-8.428517154947924,-10.044879720052089,-4.810202766927078,-5.497722558593748,-4.806527213541667,-3.320245703125004,-4.588287467447908,-6.550692415364548,-2.1692988281250085,-6.622417968749986,-7.443040527343748,-7.55694697265625,-5.4279944986979,-5.727795638020839,-2.0509168619791627,-9.019038867187506,-10.781107096354182,-8.171731380208316,-6.078152864583334,-7.009211100260393,-7.572244531249987,-8.972922070312489,-8.009581217447932,-3.075683235677088,-1.7897871419270848,0.24095100911458264,-0.564372819010421,-5.43162132161457,-6.979342350260397,-8.518197981770863,-7.764421484374985,-3.3877027669270814,-2.3107050130208346,-4.297415266927088,-2.556142220052085,-1.633029003906242,-4.1069036132812435,-8.438369661458312,-10.41311295572914,-9.186905859375004,-9.41016953125,-6.681654492187512,-4.248846777343761,-6.696994303385434,-6.810484212239593,-6.831501074218758,-2.8194286458333377,-7.620194108072901,-8.433956738281248,-2.5641460611979157,-5.327757226562492,-3.691172460937491,-8.802715755208341,-7.435904199218729,-5.66321806640626,24.856259342447952,-10.001979524739589,9.793951725260419,-4.711536165364586,-10.731041080729154,-7.1174332356770345
1.0,15.0,1.0,0.8269312500000008,-6.3898939127604395,-0.8436765624999975,-6.436011165364593,0.9631466796874989,-2.750135546874999,-3.0885253255208394,-4.574686067708336,-4.739388671875011,-3.73371389973959,1.8894586914062483,-4.20676165364583,-0.5488064778645825,-5.312357812499996,-8.329679752604163,-5.7337271809895825,-5.879127636718747,-4.0762941080729185,-8.424830501302056,-5.149794238281249,-6.232420768229151,-5.861682421875003,-6.18784986979166,-6.128258203124983,-8.315044108072895,-6.284318880208353,-13.852794042968732,-4.2586211914062435,-5.820756445312473,-4.379303222656255,-2.8312943684895866,-5.726680045572923,-4.0165511067708275,-3.816126204427078,-5.646275292968735,-2.3496878255208355,0.17936946614583396,-4.068419010416666,-6.212717285156248,-6.493116536458328,-4.159313183593755,-8.326804817708323,-11.243024088541658,-7.682765494791679,-9.850953385416647,-0.5243241861979253,-4.673641503906256,-8.111269824218768,-5.795001399739587,-5.371236848958311,-6.008393229166647,-8.844998437499989,-6.725301757812487,0.2951183268229156,-7.2307355794271055,-7.449132356770838,-5.771838671875003,-5.033740690104154,-9.271634179687501,2.509664453125001,-3.1079586588541592,-6.009266731770833,-5.974055175781235,-8.154063769531263,-7.570587630208329,-8.477708951822933,-7.279211230468744,-9.520428255208342,-9.12182936197916,-5.819431575520839
1.0,10.0,1.0,6.2738806640624984,7.922053515624999,7.20679244791667,-3.6135234700520815,5.250736946614581,4.382891503906247,2.7400421223958347,6.218776692708324,6.0083180338541675,7.317023111979171,3.5905213867187435,6.273168229166656,7.733558105468745,5.671290559895826,4.109556217447918,5.273688183593749,5.756108268229171,8.911630761718763,7.272731119791664,8.309354980468747,7.179443847656238,5.075269661458333,4.842373079427079,4.613379817708338,0.677357910156256,3.455220930989583,10.853241113281245,8.398440852864574,6.622016341145836,5.7053081705729225,7.12238095703125,8.578436979166659,2.8400981770833336,2.8615647460937503,2.1733967447916664,5.101801725260402,5.5216531901041614,8.793685611979173,10.62315276692707,5.64757249348959,3.2711685872395857,5.8247101562499966,4.036644628906248,2.215590462239581,7.109229069010422,2.2977501953125046,6.1915510416666715,4.053349576822913,4.049586914062499,4.427827473958335,10.178695019531238,4.2874226562500075,4.177430045572913,6.399794596354156,6.475594368489582,7.285944010416664,8.858501171874996,5.120358821614584,3.639799121093757,6.3758635742187515,4.422541634114585,5.786462988281244,8.55663489583334,3.4867343424479067,1.6009670247395835,1.8797104166666736,3.1335711914062503,3.9431913085937453,5.014312174479162,8.18806295572917
1.0,11.0,1.0,4.791724023437504,5.0387235677083355,-2.982647753906241,0.6567377929687496,-0.36489609375000126,0.6411862955729161,1.0120083007812508,1.027664225260417,0.7782615559895832,3.8657513346354224,9.022860026041672,4.147383756510416,4.063827571614585,3.931506022135403,-0.46725748697917074,1.5717455403645852,4.877273502604169,7.425010319010415,6.973231315104165,12.987485742187516,7.587618196614579,4.726233398437498,4.673756608072911,4.047781087239589,4.021048665364593,7.491669205729156,5.071997005208327,8.947005371093754,8.699909667968743,10.42845149739585,10.721566959635418,7.450420540364572,1.9983769205729158,0.37079804687499784,-1.5912795898437526,1.5449423177083326,1.2852259765624992,-1.9578158528645844,2.236496354166666,1.0639052083333307,1.0818635742187463,4.736231054687493,4.26692356770834,0.6440120117187544,2.032621614583333,3.1759967773437445,-0.5524289062500055,5.841624446614581,6.386279361979174,5.687944759114594,4.416105566406248,4.277204101562504,6.394299121093745,2.8870039062500017,6.468025781250006,7.522191145833339,8.584802376302067,8.541520930989579,7.41922975260417,4.939737044270824,9.164570833333325,6.120915690104172,8.658280761718755,8.782228613281264,15.582354459635399,-3.677188834635411,8.704366373697924,-0.5585910481770816,-3.7380315104166897,8.166089876302086
1.0,12.0,3.0,5.3200399414062565,6.598042545572935,-2.3814660481770926,1.0419877929687467,-0.943911132812501,0.6292943684895749,-1.2953819661458423,-2.0844128580729233,-1.5936291015625021,-2.722754231770829,-8.475557421875012,-0.8311788085937462,0.671018261718752,-3.320973274739585,-3.707427343750004,-5.9393395182291675,-4.252303743489596,-7.54407220052083,-4.317443912760402,-5.87299000651038,-5.184916243489583,-5.384710253906268,-5.647261197916687,-5.807480664062504,-3.5270997721354225,-4.3294849283854155,-6.124166992187475,-8.322554947916679,-5.694519791666679,-7.0890438802083375,-4.359097005208333,-7.372536197916667,-3.122755533854168,0.5663426757812207,-0.44160745442709765,-1.6262758138020936,-1.2972865234374982,-3.7755544596354285,-4.113131184895844,-3.1706980143229093,-0.7104603841145779,-0.44129996744794275,3.51385244140625,1.5391552408854157,-2.3812877604166696,-6.066996907552093,-5.870902278645828,-3.8953883463541654,-4.5119024414062725,-4.642579687500003,2.902668782552086,-2.848108854166668,-1.7293783203124946,-4.278759309895837,-4.416620312499998,-8.513164453125013,-4.087979264322898,-3.2145020507812485,-5.7746235677083275,-3.140367447916681,-5.9814899414062355,-4.560146679687508,-3.3761955729166506,-3.010081966145847,4.7304956705729095,1.048158561197916,5.1330493164062405,7.294261002604166,1.216429654947919,-4.42842542317709
1.0,13.0,1.0,3.399864388020839,0.9800634440104162,3.947165136718748,4.073621191406257,-2.5113227213541647,8.54461025390631,6.075924674479164,6.663391373697913,6.400052864583317,5.469061979166669,6.394261914062511,3.690677897135409,1.326006477864578,3.1872766276041653,3.4419159505208454,4.238675162760409,4.085471191406249,7.301275585937486,4.026896940104174,3.686869791666673,2.678883430989584,2.3288812825520915,2.1563708007812474,1.5059328450520937,5.411655175781263,4.131718619791658,-2.742095247395831,0.5484510742187565,0.7457637369791749,2.8049744466145943,5.197619238281253,2.0200794596354217,3.839471777343753,3.094880859375,0.2623764973958343,4.128799251302085,1.6094628906250026,5.491309472656249,4.205056966145839,-1.480315462239582,-0.8436858072916574,4.786883203124996,6.4736420247396,3.8833194010416583,4.431407063802083,4.578813964843744,2.2858211914062494,0.1997722005208387,3.8010420898437496,3.55118821614584,5.366461914062497,2.75568040364583,2.9992470377604143,-0.500992773437492,4.200353483072924,2.979582779947917,4.497111263020816,6.395638476562522,3.6732476236979075,2.9277202473958313,-1.2971790039062567,0.32828157552083387,5.1560145833333255,7.187033854166675,0.7545064778645818,-5.492971842447903,7.097024869791661,1.4810176757812499,-4.305190039062497,1.460625390625003
